,Month Submitted,Year Submitted,lastpage. Last page,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate,"FCV, BEV Dummy",Model Year,Manufacturer,Model
5535,5,2015,43.0,0,0,0,0,275000.0,-2,1,1,3,130.68,0,17.63,4,45,0,2,13804,1.0,2014,Toyota,RAV4 EV
5537,5,2015,43.0,0,1,0,0,225000.0,2,1,1,4,795.24,6,5.24,4,55,0,2,15600,1.0,2013,Toyota,RAV4 EV
5539,5,2015,43.0,0,0,0,0,175000.0,0,1,1,4,376.72,0,8.48,4,35,1,2,24619,1.0,2015,Chevrolet,Spark EV
5545,5,2015,43.0,0,0,1,0,275000.0,2,1,1,3,130.01,6,33.06,4,55,0,3,18600,1.0,2013,Tesla,Model S
5550,5,2015,43.0,0,0,0,0,175000.0,0,1,1,4,248.56,0,4.86,3,35,1,2,9600,1.0,2015,Nissan,Leaf
5558,5,2015,43.0,0,0,0,0,125000.0,2,1,1,3,385.3,0,34.77,2,55,0,3,10458,1.0,2013,Nissan,Leaf
5559,5,2015,43.0,0,0,0,0,425000.0,1,1,1,3,910.06,0,13.64,2,55,1,2,9410,1.0,2013,Fiat,500e
5561,5,2015,43.0,0,0,0,0,125000.0,2,1,1,3,249.95,0,7.18,4,55,0,3,15347,1.0,2014,Nissan,Leaf
5563,5,2015,43.0,0,0,0,0,275000.0,-3,1,1,2,689.72,0,29.39,4,55,0,4,10020,1.0,2013,Smart,fortwo
5565,5,2015,43.0,0,0,0,0,225000.0,0,1,0,3,333.04,1,16.17,2,35,1,2,7384,1.0,2013,Toyota,RAV4 EV
5566,5,2015,43.0,0,0,0,0,275000.0,2,1,1,4,254.09,0,23.48,5,45,0,2,17193,1.0,2012,Nissan,Leaf
5570,5,2015,43.0,0,0,1,0,75000.0,2,0,0,2,231.63,0,22.55,3,65,0,3,17052,1.0,2013,Nissan,Leaf
5574,5,2015,43.0,0,0,0,0,175000.0,2,1,1,3,333.92,0,19.83,4,55,1,3,8416,1.0,2013,Nissan,Leaf
5576,5,2015,43.0,1,0,0,0,125000.0,2,1,1,2,435.1,0,3.56,2,55,1,3,8815,1.0,2013,Nissan,Leaf
5580,5,2015,43.0,0,0,0,0,325000.0,1,1,1,4,444.28,0,14.78,4,35,0,2,6545,1.0,2013,Nissan,Leaf
5585,5,2015,43.0,1,0,0,0,375000.0,2,1,1,4,180.55,0,10.57,5,45,0,4,8292,1.0,2014,Mercedes-Benz,B250e
5590,5,2015,43.0,0,0,0,0,275000.0,2,1,1,4,246.48,5,10.83,2,65,0,2,15000,1.0,2014,Tesla,Model S
5602,5,2015,43.0,0,0,1,0,125000.0,2,0,0,4,420.55,0,7.49,3,45,0,2,9381,1.0,2014,Smart,fortwo
5612,5,2015,43.0,0,0,0,0,425000.0,0,1,1,3,87.34,0,2.56,3,45,0,4,6654,1.0,2014,BMW,i3
5628,5,2015,43.0,1,1,0,1,325000.0,2,1,1,4,359.28,0,14.55,2,55,0,3,10962,1.0,2012,Nissan,Leaf
5633,5,2015,43.0,0,0,0,0,225000.0,-2,1,1,3,264.36,0,9.98,4,45,0,2,6690,1.0,2015,Fiat,500e
5647,5,2015,43.0,0,0,1,0,125000.0,2,1,1,4,348.21,0,1.79,2,45,0,2,10714,1.0,2011,Nissan,Leaf
5650,5,2015,43.0,0,0,0,0,325000.0,1,1,1,4,416.64,0,18.51,3,45,0,2,15272,1.0,2014,Toyota,RAV4 EV
5651,5,2015,43.0,0,0,0,0,75000.0,2,1,1,3,217.51,0,5.24,4,25,0,2,3000,1.0,2014,Ford,Focus
5656,5,2015,43.0,0,0,0,0,125000.0,0,1,1,2,655.36,0,17.3,5,35,1,4,8285,1.0,2013,Fiat,500e
5657,5,2015,43.0,0,1,0,0,225000.0,2,1,1,3,340.87,0,26.81,2,55,0,2,24600,1.0,2013,Toyota,RAV4 EV
5660,5,2015,43.0,0,0,0,0,175000.0,0,1,1,3,380.56,0,5.5,4,45,1,3,9921,1.0,2014,Mercedes-Benz,B250e
5665,5,2015,43.0,0,0,0,0,125000.0,2,1,1,3,169.88,0,6.67,2,55,0,2,10363,1.0,2013,Nissan,Leaf
5668,5,2015,43.0,0,0,0,0,175000.0,0,1,1,2,127.73,25,2.18,1,65,0,1,10615,1.0,2014,Tesla,Model S
5671,5,2015,43.0,0,0,1,0,325000.0,2,1,1,4,192.94,0,13.83,2,55,0,3,5717,1.0,2013,Nissan,Leaf
5676,5,2015,43.0,1,0,0,0,225000.0,2,1,1,2,210.59,12,29.0,4,45,0,4,23730,1.0,2012,Tesla,Model S
5680,5,2015,43.0,0,0,0,0,225000.0,2,1,1,4,205.27,0,22.71,4,55,0,4,12654,1.0,2013,Nissan,Leaf
5685,5,2015,43.0,0,0,1,0,225000.0,1,1,0,4,411.42,0,14.24,3,45,0,2,8571,1.0,2013,Fiat,500e
5690,5,2015,43.0,0,0,0,0,125000.0,2,0,1,2,237.87,0,1.68,3,35,0,3,6074,1.0,2014,Smart,fortwo
5706,5,2015,43.0,0,0,0,0,175000.0,2,1,1,2,323.97,0,9.2,3,35,1,2,4266,1.0,2011,Nissan,Leaf
5708,5,2015,43.0,1,0,0,0,175000.0,0,1,0,3,98.06,0,17.61,2,45,0,2,8828,1.0,2013,Fiat,500e
5713,5,2015,43.0,0,0,0,0,125000.0,2,1,1,2,82.54,0,37.22,4,45,0,2,13338,1.0,2014,Ford,Focus
5718,5,2015,43.0,0,0,1,0,125000.0,2,1,1,2,139.13,0,28.86,2,65,0,2,14264,1.0,2011,Nissan,Leaf
5723,5,2015,43.0,0,0,0,0,175000.0,2,1,1,3,549.42,10,92.25,3,55,0,3,15428,1.0,2014,Tesla,Model S
5735,5,2015,43.0,0,0,0,0,225000.0,1,1,1,3,141.52,0,2.11,2,65,0,2,5441,1.0,2011,Nissan,Leaf
5739,5,2015,43.0,0,0,0,0,125000.0,-2,1,1,3,373.19,0,32.29,2,45,0,3,15929,1.0,2011,Nissan,Leaf
5749,5,2015,43.0,0,0,1,0,175000.0,2,1,1,3,237.69,2,15.8,2,45,0,1,12777,1.0,2013,Tesla,Model S
5750,5,2015,43.0,0,0,0,0,125000.0,2,1,1,4,706.62,0,10.24,2,65,0,3,9290,1.0,2012,Nissan,Leaf
5754,5,2015,43.0,0,0,0,0,275000.0,2,1,1,4,275.05,3,15.92,4,45,1,4,17559,1.0,2013,Tesla,Model S
5759,5,2015,43.0,0,0,1,0,125000.0,2,1,1,3,426.62,0,30.16,3,55,0,3,9655,1.0,2012,Nissan,Leaf
5781,5,2015,43.0,0,0,0,0,75000.0,0,1,1,3,461.23,0,9.98,4,55,0,3,9176,1.0,2014,Honda,Fit EV
5784,5,2015,43.0,0,0,0,0,275000.0,-2,0,0,4,419.22,0,40.14,2,45,0,3,19466,1.0,2015,Nissan,Leaf
5787,5,2015,43.0,0,0,1,0,175000.0,1,1,1,3,137.26,0,4.75,5,45,0,3,10363,1.0,2014,Nissan,Leaf
5788,5,2015,43.0,0,0,1,0,175000.0,2,1,1,3,832.54,0,11.02,2,65,1,2,10153,1.0,2014,Smart,fortwo
5791,5,2015,43.0,0,0,0,0,175000.0,-2,1,1,4,249.83,0,1.38,3,35,0,3,6108,1.0,2013,Honda,Fit EV
5808,5,2015,43.0,0,0,1,0,175000.0,-3,1,1,3,702.86,0,22.69,3,55,0,3,13846,1.0,2013,Nissan,Leaf
5810,5,2015,43.0,0,0,0,0,125000.0,2,1,1,3,112.52,0,1.73,1,45,1,3,5305,1.0,2014,Fiat,500e
5818,5,2015,43.0,0,0,0,0,225000.0,1,1,1,4,448.29,0,10.23,5,45,0,3,26400,1.0,2014,Fiat,500e
5819,5,2015,43.0,0,0,0,0,125000.0,1,1,1,4,282.81,0,30.47,4,35,0,3,11538,1.0,2013,Ford,Focus
5820,5,2015,43.0,0,1,0,0,325000.0,2,1,1,3,484.5,0,40.93,5,65,0,4,21771,1.0,2014,Nissan,Leaf
5821,5,2015,43.0,0,0,0,0,125000.0,2,1,1,4,363.97,0,3.0,5,55,0,3,6720,1.0,2013,Nissan,Leaf
5827,5,2015,43.0,1,0,1,0,275000.0,2,1,1,3,387.56,25,4.19,5,65,0,3,16323,1.0,2013,Tesla,Model S
5829,5,2015,43.0,1,0,1,0,225000.0,2,1,1,4,322.23,1,15.67,3,55,0,3,3270,1.0,2015,Tesla,Model S
5831,5,2015,43.0,1,0,0,0,75000.0,2,1,1,2,197.82,0,3.1,3,35,0,2,3954,1.0,2015,Fiat,500e
5832,5,2015,43.0,0,0,0,0,125000.0,1,1,1,4,327.76,0,15.56,2,35,1,2,8485,1.0,2014,Fiat,500e
5835,5,2015,43.0,1,0,0,0,125000.0,2,1,0,4,157.05,0,0.4,2,65,1,3,8470,1.0,2012,Ford,Focus
5846,5,2015,43.0,1,0,0,0,175000.0,0,0,1,2,201.1,0,40.11,3,45,0,4,9944,1.0,2015,Kia,Soul EV
5849,5,2015,43.0,0,0,1,0,175000.0,2,1,1,4,107.45,0,26.11,3,55,1,3,12686,1.0,2013,Nissan,Leaf
5854,5,2015,43.0,0,0,0,0,75000.0,2,1,1,3,461.89,0,28.61,2,55,1,2,10909,1.0,2014,Nissan,Leaf
5856,5,2015,43.0,0,0,0,0,275000.0,1,1,1,3,488.63,0,12.26,4,55,1,2,15457,1.0,2013,Toyota,RAV4 EV
5859,5,2015,43.0,0,0,0,0,375000.0,2,1,0,3,270.73,2,2.95,1,55,1,1,9000,1.0,2013,Tesla,Model S
5860,5,2015,43.0,0,1,0,0,50000.0,2,0,0,3,38.07,8,10.26,1,35,0,1,9554,1.0,2013,Nissan,Leaf
5862,5,2015,43.0,0,0,0,0,275000.0,0,1,1,4,390.43,0,19.9,4,35,0,3,13780,1.0,2014,Nissan,Leaf
5868,5,2015,43.0,0,0,0,0,275000.0,2,1,1,2,700.68,0,24.66,2,65,0,3,1194,1.0,2014,BMW,i3
5870,5,2015,43.0,0,0,0,0,50000.0,2,1,1,2,89.38,0,7.66,2,65,0,2,11760,1.0,2013,Toyota,RAV4 EV
5884,5,2015,43.0,0,0,0,0,325000.0,2,1,1,4,269.24,0,17.12,4,55,0,3,5512,1.0,2014,BMW,i3
5893,5,2015,43.0,0,0,0,0,225000.0,0,1,1,3,267.32,0,24.0,4,55,1,3,12545,1.0,2014,Nissan,Leaf
5895,5,2015,43.0,0,0,0,0,325000.0,0,1,1,3,554.48,0,21.11,4,55,0,2,9958,1.0,2011,Nissan,Leaf
5896,5,2015,43.0,0,0,0,0,175000.0,2,1,1,3,190.2,0,21.79,4,45,0,2,9600,1.0,2014,Mercedes-Benz,B250e
5902,5,2015,43.0,1,0,0,0,225000.0,2,1,1,4,407.51,0,18.39,4,45,0,3,4800,1.0,2015,Nissan,Leaf
5903,5,2015,43.0,0,0,0,0,325000.0,2,1,1,3,641.99,1,5.11,3,55,1,4,6923,1.0,2013,Tesla,Model S
5909,5,2015,43.0,0,1,1,0,225000.0,0,1,1,3,49.59,0,19.03,3,55,0,3,5764,1.0,2012,Tesla,Model S
5916,5,2015,43.0,1,0,0,0,125000.0,1,0,0,2,276.82,0,22.49,2,35,0,2,12000,1.0,2015,Fiat,500e
5923,5,2015,43.0,0,0,0,0,75000.0,0,1,1,3,106.25,0,30.7,3,35,0,2,10125,1.0,2012,Nissan,Leaf
5925,5,2015,43.0,0,0,0,0,375000.0,2,0,0,4,195.96,0,12.86,2,35,1,2,8800,1.0,2013,Nissan,Leaf
5926,5,2015,43.0,0,0,0,0,75000.0,0,0,0,2,271.93,1,12.84,4,35,0,3,10338,1.0,2013,Nissan,Leaf
5927,5,2015,43.0,0,0,0,0,175000.0,2,0,1,3,418.91,0,3.35,2,45,1,3,3360,1.0,2015,Fiat,500e
5938,5,2015,43.0,0,0,0,0,175000.0,-1,1,1,3,392.79,0,7.72,4,55,0,2,11248,1.0,2013,Toyota,RAV4 EV
5944,5,2015,43.0,0,0,0,0,50000.0,2,0,1,4,149.64,1,1.2,1,65,0,1,5618,1.0,2014,Tesla,Model S
5945,5,2015,43.0,0,1,0,0,175000.0,2,0,0,3,125.93,0,20.22,4,45,0,2,10200,1.0,2015,Nissan,Leaf
5955,5,2015,43.0,0,0,1,0,375000.0,2,1,1,4,348.6,1,17.43,3,65,0,2,9230,1.0,2013,Tesla,Model S
5957,5,2015,43.0,1,0,0,0,275000.0,2,0,0,4,308.63,0,42.08,4,35,1,2,15555,1.0,2013,Nissan,Leaf
5959,5,2015,43.0,0,0,0,0,125000.0,0,1,0,4,66.79,0,32.54,4,35,0,2,10032,1.0,2013,Nissan,Leaf
5984,5,2015,43.0,1,0,0,0,125000.0,1,1,1,3,866.85,2,2.68,2,65,0,4,11137,1.0,2013,Tesla,Model S
5986,5,2015,43.0,0,0,0,0,75000.0,1,1,1,3,389.12,0,10.04,5,55,0,2,13440,1.0,2014,Nissan,Leaf
5988,5,2015,43.0,0,0,0,0,125000.0,-2,1,1,4,130.49,0,9.07,4,45,0,4,5634,1.0,2013,Nissan,Leaf
5989,5,2015,43.0,0,0,0,0,275000.0,0,1,0,4,336.7,2,1.83,4,45,0,4,8400,1.0,2014,Nissan,Leaf
5990,5,2015,43.0,0,0,1,0,225000.0,2,1,1,2,311.16,0,12.07,2,55,0,3,6455,1.0,2012,Nissan,Leaf
5995,5,2015,43.0,0,0,0,0,175000.0,2,1,1,2,199.76,0,2.06,3,55,1,3,4612,1.0,2015,Fiat,500e
5998,5,2015,43.0,0,0,1,0,175000.0,2,1,1,3,399.16,0,49.51,4,55,0,2,21600,1.0,2014,Toyota,RAV4 EV
6002,5,2015,43.0,0,0,1,0,175000.0,-2,1,1,3,601.32,0,17.08,2,55,0,3,10800,1.0,2014,Fiat,500e
6013,5,2015,43.0,0,0,0,0,75000.0,-2,1,1,2,478.54,0,3.59,4,35,0,2,12400,1.0,2012,Nissan,Leaf
6016,5,2015,43.0,0,0,0,0,125000.0,-2,1,1,3,274.72,0,21.69,3,55,0,3,11133,1.0,2015,Fiat,500e
6017,5,2015,43.0,0,0,0,0,75000.0,2,0,1,3,354.59,2,18.01,2,35,0,3,9494,1.0,2014,Nissan,Leaf
6026,5,2015,43.0,0,0,0,0,275000.0,0,1,1,3,332.65,2,3.33,4,45,0,3,9600,1.0,2012,Nissan,Leaf
6027,5,2015,43.0,1,0,0,0,175000.0,2,1,1,3,279.74,0,6.69,3,55,1,2,13011,1.0,2014,Toyota,RAV4 EV
6037,5,2015,43.0,0,0,1,0,175000.0,0,1,1,2,353.56,5,3.13,4,55,0,4,10941,1.0,2013,Nissan,Leaf
6046,5,2015,43.0,0,0,1,0,125000.0,2,1,1,3,159.31,0,39.37,3,45,1,4,3400,1.0,2015,Fiat,500e
6050,5,2015,43.0,0,0,0,0,175000.0,1,1,1,3,552.82,0,4.94,2,65,0,3,4132,1.0,2014,Ford,Focus
6052,5,2015,43.0,0,0,0,0,325000.0,2,1,1,3,359.91,0,2.87,4,45,0,4,5400,1.0,2015,Fiat,500e
6057,5,2015,43.0,0,0,0,0,225000.0,0,1,1,2,162.5,0,3.5,4,55,0,3,11631,1.0,2013,Nissan,Leaf
6058,5,2015,43.0,0,0,0,0,75000.0,1,0,0,2,81.84,2,2.38,1,35,1,1,33230,1.0,2011,Nissan,Leaf
6062,5,2015,43.0,0,0,0,0,275000.0,2,1,1,3,191.61,0,25.83,2,65,0,3,10010,1.0,2012,Fiat,500e
6072,5,2015,43.0,0,0,0,0,75000.0,2,1,1,2,238.14,0,17.79,3,35,0,2,12801,1.0,2012,Nissan,Leaf
6074,5,2015,43.0,0,0,0,0,225000.0,2,1,1,4,330.26,0,26.09,3,45,0,2,14762,1.0,2014,Nissan,Leaf
6078,5,2015,43.0,0,0,0,0,275000.0,2,1,1,3,257.33,0,23.13,2,65,0,2,10666,1.0,2014,Nissan,Leaf
6087,5,2015,43.0,0,0,0,0,125000.0,-3,1,1,3,929.01,0,29.97,2,65,1,4,13778,1.0,2014,Honda,Fit EV
6093,5,2015,43.0,0,0,0,0,125000.0,2,1,1,4,344.34,0,18.53,5,55,0,3,10650,1.0,2013,Nissan,Leaf
6096,5,2015,43.0,0,0,1,0,125000.0,1,1,1,4,423.73,0,14.95,4,45,0,2,11828,1.0,2014,Nissan,Leaf
6106,5,2015,43.0,0,0,0,0,125000.0,-2,1,1,3,251.36,0,18.06,4,45,0,2,9748,1.0,2013,Fiat,500e
6124,5,2015,43.0,0,0,1,0,225000.0,2,1,1,3,402.83,0,29.27,4,55,0,3,16232,1.0,2012,Nissan,Leaf
6139,5,2015,43.0,0,1,0,0,175000.0,2,1,1,3,90.41,1,3.43,1,55,0,2,5604,1.0,2014,BMW,i3
6143,5,2015,43.0,0,0,0,0,75000.0,0,1,1,4,301.08,0,5.76,1,55,0,2,5572,1.0,2014,Chevrolet,Spark EV
6150,5,2015,43.0,0,0,0,0,325000.0,2,1,1,4,472.33,0,34.76,4,45,0,3,14296,1.0,2013,Nissan,Leaf
6155,5,2015,43.0,0,0,0,0,175000.0,0,0,1,4,339.31,0,16.14,4,45,0,2,12000,1.0,2012,Nissan,Leaf
6158,5,2015,43.0,0,0,0,0,275000.0,1,1,1,3,419.65,0,22.74,2,45,1,3,15450,1.0,2013,Fiat,500e
6160,5,2015,43.0,0,0,0,0,175000.0,2,1,1,2,390.85,0,18.36,3,65,0,3,12471,1.0,2013,Ford,Focus
6164,5,2015,43.0,0,0,0,0,125000.0,2,1,1,4,270.6,0,24.16,3,55,0,4,12157,1.0,2013,Nissan,Leaf
6168,5,2015,43.0,0,0,0,0,225000.0,2,1,1,3,1050.37,0,14.46,3,45,0,4,12750,1.0,2014,BMW,i3
6170,5,2015,43.0,0,0,0,0,125000.0,2,0,0,3,530.29,1,12.87,3,35,0,2,13048,1.0,2013,Nissan,Leaf
6171,5,2015,43.0,0,0,1,0,175000.0,0,1,1,4,466.51,0,4.73,5,55,0,3,7500,1.0,2013,Nissan,Leaf
6175,5,2015,43.0,0,1,0,0,325000.0,0,1,1,3,396.46,0,20.42,2,45,0,2,11200,1.0,2015,Nissan,Leaf
6177,5,2015,43.0,0,0,1,0,225000.0,-1,1,1,3,577.69,0,31.82,3,45,0,2,12774,1.0,2012,Nissan,Leaf
6185,5,2015,43.0,1,1,0,0,275000.0,2,1,1,3,419.45,0,14.09,4,45,1,2,8400,1.0,2014,Nissan,Leaf
6191,5,2015,43.0,0,0,0,0,50000.0,1,1,1,2,275.18,0,18.51,2,55,1,3,4589,1.0,2014,Nissan,Leaf
6195,5,2015,43.0,0,0,0,0,175000.0,2,1,1,4,108.2,0,22.05,2,45,1,2,4000,1.0,2014,Nissan,Leaf
6203,5,2015,43.0,0,0,0,0,225000.0,0,0,0,4,317.26,0,14.67,4,45,1,2,7661,1.0,2013,Nissan,Leaf
6217,5,2015,43.0,0,0,0,1,125000.0,2,1,1,3,477.51,0,27.84,4,55,0,4,11026,1.0,2013,Toyota,RAV4 EV
6218,5,2015,43.0,0,0,0,0,175000.0,-1,1,1,3,278.3,0,5.51,4,55,0,2,16240,1.0,2012,Nissan,Leaf
6230,5,2015,43.0,0,0,0,0,125000.0,2,1,1,4,408.55,0,42.21,4,45,0,2,9847,1.0,2013,Ford,Focus
6252,5,2015,43.0,0,0,0,0,125000.0,2,1,1,4,589.67,0,6.52,4,45,0,2,7962,1.0,2014,Chevrolet,Spark EV
6259,5,2015,43.0,0,0,0,0,75000.0,2,1,0,3,614.15,0,13.74,4,55,0,4,10875,1.0,2014,Honda,Fit EV
6264,5,2015,43.0,0,0,0,0,75000.0,2,1,0,3,111.34,1,12.17,2,45,0,2,13090,1.0,2013,Fiat,500e
6268,5,2015,43.0,0,0,1,0,175000.0,-2,1,0,3,460.44,5,15.18,4,35,0,2,20914,1.0,2012,Tesla,Model S
6273,5,2015,43.0,0,0,0,0,175000.0,2,1,1,3,124.57,0,5.82,4,45,0,3,12200,1.0,2014,Nissan,Leaf
6281,5,2015,43.0,0,1,1,0,325000.0,2,1,1,3,358.28,20,25.39,4,45,0,3,18938,1.0,2013,Tesla,Model S
6284,5,2015,43.0,0,0,0,0,175000.0,2,1,1,4,379.81,2,17.55,4,45,0,2,8958,1.0,2013,Tesla,Model S
6300,5,2015,43.0,0,0,0,0,275000.0,1,1,1,4,189.38,0,26.51,3,45,0,3,13720,1.0,2015,Nissan,Leaf
6303,5,2015,43.0,0,0,1,0,275000.0,2,1,1,3,243.08,0,9.02,4,45,1,2,5708,1.0,2015,BMW,i3
6311,5,2015,43.0,0,0,0,0,125000.0,0,1,1,4,388.61,0,14.86,3,45,1,2,10080,1.0,2013,Nissan,Leaf
6313,5,2015,43.0,0,0,0,0,225000.0,2,1,1,4,483.94,1,44.74,3,35,0,2,17500,1.0,2013,Tesla,Model S
6324,5,2015,43.0,0,0,0,0,175000.0,2,1,1,4,60.19,0,11.35,4,35,0,2,8666,1.0,2015,Nissan,Leaf
6328,5,2015,43.0,0,0,0,0,125000.0,1,1,1,4,941.2,0,9.43,5,45,0,4,7846,1.0,2013,Nissan,Leaf
6333,5,2015,43.0,0,0,0,0,375000.0,2,1,1,4,558.76,5,68.16,2,55,0,3,20145,1.0,2013,Tesla,Model S
6335,5,2015,43.0,0,0,0,0,175000.0,2,1,1,4,454.67,0,10.91,2,55,1,3,4965,1.0,2012,Ford,Focus
6347,5,2015,43.0,0,0,0,0,425000.0,2,1,1,4,216.58,0,17.29,4,45,0,2,12727,1.0,2013,Nissan,Leaf
6348,5,2015,43.0,0,0,1,0,75000.0,2,0,1,2,144.58,0,12.14,2,65,1,2,7466,1.0,2014,Fiat,500e
6360,5,2015,43.0,0,0,0,0,125000.0,2,0,0,4,293.91,0,25.75,3,35,1,2,12375,1.0,2012,Nissan,Leaf
6363,5,2015,43.0,0,0,0,0,225000.0,0,0,0,4,264.74,0,18.45,3,45,0,3,10560,1.0,2014,Ford,Focus
6367,5,2015,43.0,0,0,1,0,225000.0,0,1,0,4,488.42,0,26.3,2,45,0,2,9042,1.0,2014,Chevrolet,Spark EV
6378,5,2015,43.0,0,0,0,0,375000.0,1,1,1,4,290.83,0,32.24,3,55,0,3,11124,1.0,2013,Nissan,Leaf
6381,5,2015,43.0,0,0,0,0,275000.0,2,0,0,4,202.49,0,1.6,4,35,0,2,1200,1.0,2012,Nissan,Leaf
6383,5,2015,43.0,0,0,0,0,125000.0,2,1,1,3,261.03,0,14.54,3,65,0,3,16332,1.0,2013,Nissan,Leaf
6390,5,2015,43.0,0,1,0,0,125000.0,2,1,1,4,403.39,0,6.63,3,25,0,3,10687,1.0,2013,Nissan,Leaf
6397,5,2015,43.0,0,0,0,0,175000.0,2,0,0,3,71.32,0,13.32,2,35,0,2,17419,1.0,2014,Nissan,Leaf
6402,5,2015,43.0,0,0,1,0,125000.0,2,1,1,4,321.25,0,27.28,3,55,0,3,11333,1.0,2015,Ford,Focus
6403,5,2015,43.0,0,0,0,0,125000.0,1,1,1,4,421.96,0,2.97,3,35,1,2,5841,1.0,2013,Nissan,Leaf
6404,5,2015,43.0,0,0,1,0,375000.0,2,1,1,4,128.27,0,8.89,3,45,0,2,10442,1.0,2014,Nissan,Leaf
6417,5,2015,43.0,0,0,1,0,225000.0,2,1,1,4,121.52,0,12.24,4,45,0,2,7196,1.0,2011,Nissan,Leaf
6424,5,2015,43.0,0,0,0,0,325000.0,2,1,1,3,183.72,1,30.12,4,55,0,4,15878,1.0,2013,Tesla,Model S
6429,5,2015,43.0,0,0,0,0,225000.0,2,1,1,4,314.54,0,23.1,2,65,0,4,3071,1.0,2013,Fiat,500e
6451,5,2015,43.0,0,0,0,0,325000.0,2,1,1,3,486.6,12,11.22,3,55,0,3,12500,1.0,2013,Honda,Fit EV
6460,5,2015,43.0,0,0,1,0,275000.0,0,1,1,3,258.43,0,23.71,2,35,0,3,8571,1.0,2015,Ford,Focus
6462,5,2015,43.0,0,0,0,0,325000.0,2,1,1,2,427.52,1,1.9,2,55,1,2,15840,1.0,2013,Tesla,Model S
6463,5,2015,43.0,0,0,0,0,125000.0,2,1,0,3,77.65,0,30.16,3,55,0,4,12355,1.0,2011,Nissan,Leaf
6464,5,2015,43.0,0,0,0,0,225000.0,2,1,0,3,441.66,0,19.9,2,35,0,2,22500,1.0,2015,Nissan,Leaf
6466,5,2015,43.0,0,0,0,0,75000.0,0,1,1,3,193.84,0,11.53,2,35,0,2,11186,1.0,2013,Fiat,500e
6468,5,2015,43.0,0,0,1,0,125000.0,2,1,1,4,244.26,0,14.2,2,55,0,2,8835,1.0,2012,Nissan,Leaf
6479,5,2015,43.0,0,0,1,0,275000.0,2,1,1,3,155.87,0,16.02,2,65,0,3,11351,1.0,2012,Ford,Focus
6492,5,2015,43.0,0,0,1,0,325000.0,2,1,1,4,430.1,0,4.51,2,45,0,2,6230,1.0,2013,Nissan,Leaf
6501,5,2015,43.0,0,0,1,0,375000.0,1,1,1,3,442.28,0,30.49,2,55,0,3,10950,1.0,2014,BMW,i3
6506,5,2015,43.0,0,0,0,0,425000.0,2,1,1,4,584.92,0,17.05,2,55,1,2,10419,1.0,2014,Nissan,Leaf
6507,5,2015,43.0,0,0,1,0,375000.0,2,1,1,4,93.64,2,3.34,3,65,0,2,13456,1.0,2015,BMW,i3
6510,5,2015,43.0,0,0,0,0,225000.0,2,1,1,2,467.89,0,4.63,5,45,0,3,9349,1.0,2013,Nissan,Leaf
6511,5,2015,43.0,0,0,0,0,75000.0,2,0,0,4,262.42,0,26.3,3,35,0,2,15000,1.0,2015,Nissan,Leaf
6519,5,2015,43.0,0,0,0,0,325000.0,2,1,1,3,99.03,2,11.32,4,45,0,3,9750,1.0,2015,BMW,i3
6531,5,2015,43.0,0,0,0,0,175000.0,2,1,1,3,192.04,0,51.55,3,55,1,2,12165,1.0,2015,BMW,i3
6532,5,2015,43.0,0,0,1,0,225000.0,2,1,1,3,517.7,0,33.32,5,55,0,3,15015,1.0,2015,Fiat,500e
6537,5,2015,43.0,1,0,1,0,125000.0,2,1,1,3,115.35,0,21.0,3,55,0,2,8400,1.0,2014,Toyota,RAV4 EV
6539,5,2015,43.0,0,0,0,0,125000.0,0,1,1,3,783.34,0,13.41,2,25,0,2,8978,1.0,2014,Ford,Focus
6550,5,2015,43.0,0,0,1,0,125000.0,2,1,1,2,252.16,0,12.92,4,65,0,2,8791,1.0,2014,Fiat,500e
6559,5,2015,43.0,0,0,1,0,375000.0,2,1,1,4,43.49,0,7.98,1,65,1,3,5813,1.0,2011,Nissan,Leaf
6564,5,2015,43.0,0,0,0,0,75000.0,1,1,1,3,95.79,1,21.76,1,35,1,1,15000,1.0,2014,Nissan,Leaf
6569,5,2015,43.0,1,0,0,0,175000.0,1,1,1,2,104.96,8,1.51,3,45,0,3,22666,1.0,2013,Tesla,Model S
6578,5,2015,43.0,0,0,0,0,125000.0,2,1,1,3,120.15,0,6.23,2,65,0,2,10500,1.0,2014,Chevrolet,Spark EV
6580,5,2015,43.0,0,0,0,0,175000.0,0,1,1,3,444.84,0,36.79,3,45,1,3,16363,1.0,2014,Nissan,Leaf
6582,5,2015,43.0,0,0,1,0,125000.0,0,1,1,3,87.92,0,3.56,4,55,0,3,3818,1.0,2014,Smart,fortwo
6583,5,2015,43.0,0,0,1,0,125000.0,2,1,1,3,251.34,0,4.22,3,65,0,3,6397,1.0,2011,Nissan,Leaf
6588,5,2015,43.0,0,0,1,0,225000.0,2,1,1,3,484.59,1,30.67,2,65,0,3,14285,1.0,2013,Tesla,Model S
