 Index ,submitdate. Date submitted,Month/Year Submitted, Month Submitted ,  Year Submitted  , lastpage. Last page , Previous PHEVs , Previous BEVs , Previous HEVs , Previous CNGs , Household Income ," Importance of reducing greenhouse gas emissions (03 not important, 3 important) ", Home ownership (own 1) , Home Type (detached 1) , Highest Level of Education , Longest trip in the last 12 months , Number of trips over 200 miles in the last 12 months , One0way commute distance , Number of people in the household , Age , Gender (Male 1) , Number of vehicles in the household , Annual VMT Estimate  ," FCV, BEV Dummy ", Model Year , Manufacture , Model 
3157,4/22/2015,4/1/2015,4,2015,43,0,0,0,0,500000,1,1,1,4,463,0,15,4,55,0,3,48000,1,2014, Ford , Focus Electric 
3158,4/22/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,4,315,0,6,2,75,0,3,6353,1,2013, Fiat , 500e 
3159,4/22/2015,4/1/2015,4,2015,43,0,0,0,0,275000,1,1,1,3,359,0,19,3,35,0,3,18000,1,2015, Nissan , Leaf 
3161,4/23/2015,4/1/2015,4,2015,43,0,0,1,0,125000,1,1,1,2,253,0,12,4,35,0,2,10431,1,2014, Ford , Focus Electric 
3177,4/23/2015,4/1/2015,4,2015,43,1,0,1,1,275000,3,1,1,4,129,0,44,5,55,0,5,9000,1,2014, Tesla , Model S 
3180,4/23/2015,4/1/2015,4,2015,43,0,0,0,0,500000,2,0,1,4,396,0,15,6,45,0,4,11467,1,2014, Tesla , Model S 
3183,4/23/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,0,1,4,152,3,17,2,35,1,3,15273,1,2014, Chevrolet , Spark EV 
3184,4/23/2015,4/1/2015,4,2015,43,0,0,1,0,125000,2,0,0,4,404,1,18,2,35,0,2,13600,1,2014, Nissan , Leaf 
3189,4/23/2015,4/1/2015,4,2015,43,0,0,0,0,75000,0,0,1,2,2446,0,55,2,25,1,3,6086,1,2014, Nissan , Leaf 
3193,4/24/2015,4/1/2015,4,2015,43,0,0,0,0,275000,2,1,1,4,161,0,15,2,55,0,2,9882,1,2013, Nissan , Leaf 
3195,4/24/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,3,451,0,19,6,45,0,3,13714,1,2011, Nissan , Leaf 
3197,4/24/2015,4/1/2015,4,2015,43,1,0,0,0,225000,3,1,1,4,78,0,29,4,55,0,3,18138,1,2014, Fiat , 500e 
3203,4/24/2015,4/1/2015,4,2015,43,0,0,0,0,175000,1,1,1,4,193,0,16,3,45,0,2,9391,1,2012, Ford , Focus Electric 
3207,4/25/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,4,123,0,13,2,35,1,2,12462,1,2012, Toyota , RAV4 EV 
3210,4/25/2015,4/1/2015,4,2015,43,0,0,0,0,500000,3,1,1,4,452,2,33,3,55,0,4,28000,1,2014, Tesla , Model S 
3214,4/25/2015,4/1/2015,4,2015,43,0,0,0,0,325000,3,1,0,4,731,10,3,2,55,0,2,5280,1,2013, Tesla , Model S 
3215,4/25/2015,4/1/2015,4,2015,43,0,0,1,0,225000,3,1,1,4,56,15000,62,4,45,0,3,24000,1,2015, Nissan , Leaf 
3219,4/25/2015,4/1/2015,4,2015,43,0,0,0,0,75000,2,1,1,2,145,0,3,3,45,0,2,8000,1,2014, Nissan , Leaf 
3221,4/25/2015,4/1/2015,4,2015,43,0,1,0,0,125000,1,0,1,4,491,0,13,4,45,0,2,9474,1,2014, Chevrolet , Spark EV 
3224,4/25/2015,4/1/2015,4,2015,43,0,0,0,0,375000,1,1,1,3,364,0,28,2,35,1,3,10800,1,2013, Nissan , Leaf 
3226,4/25/2015,4/1/2015,4,2015,43,0,0,0,0,125000,2,1,1,3,233,0,10,3,65,0,2,10500,1,2013, Nissan , Leaf 
3228,4/25/2015,4/1/2015,4,2015,43,0,0,1,0,325000,3,1,1,4,357,0,43,6,45,0,3,8195,1,2012, Nissan , Leaf 
3231,4/26/2015,4/1/2015,4,2015,43,0,1,1,0,375000,3,1,1,3,114,0,15,2,55,0,3,14400,1,2015, Nissan , Leaf 
3233,4/26/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,3,149,0,24,5,55,0,2,16323,1,2014, BMW , i3 
3234,4/26/2015,4/1/2015,4,2015,43,0,0,1,0,175000,2,1,1,4,412,8,7,3,55,0,2,14143,1,2012, Tesla , Model S 
3240,4/26/2015,4/1/2015,4,2015,43,0,1,0,0,75000,3,1,1,3,194,0,18,1,45,1,2,13284,1,2014, Toyota , RAV4 EV 
3244,4/27/2015,4/1/2015,4,2015,43,0,0,0,0,175000,1,1,1,4,206,0,12,2,45,1,2,6316,1,2013, Nissan , Leaf 
3246,4/27/2015,4/1/2015,4,2015,43,0,0,1,0,175000,3,1,1,3,266,0,6,4,35,0,3,7200,1,2014, Chevrolet , Spark EV 
3266,4/29/2015,4/1/2015,4,2015,43,0,1,1,0,375000,3,1,1,3,201,0,8,3,65,0,3,60000,1,2015, Tesla , Model S 
3271,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,2,0,0,3,382,0,14,2,35,0,2,6000,1,2014, BMW , i3 
3273,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,500000,3,1,1,3,238,0,7,4,45,0,3,6043,1,2014, Fiat , 500e 
3276,4/29/2015,4/1/2015,4,2015,43,1,0,0,0,500000,3,1,1,2,85,1,10,3,45,0,2,12828,1,2012, Tesla , Model S 
3277,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,3,1,1,3,373,0,8,4,45,0,3,16667,1,2013, Ford , Focus Electric 
3282,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,225000,3,1,1,3,72,0,20,5,45,0,3,10345,1,2012, Nissan , Leaf 
3284,4/29/2015,4/1/2015,4,2015,43,0,1,0,0,275000,1,1,1,4,162,0,5,4,45,0,3,19500,1,2015, Nissan , Leaf 
3287,4/29/2015,4/1/2015,4,2015,43,0,1,0,0,225000,3,1,1,3,135,5,8,4,35,0,2,8214,1,2014, Honda , Fit EV 
3295,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,4,450,0,18,4,35,0,2,10588,1,2013, Nissan , Leaf 
3297,4/29/2015,4/1/2015,4,2015,43,0,1,0,0,75000,3,1,1,2,1027,3000,5,1,75,0,1,66000,1,2014, Tesla , Model S 
3300,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,4,343,14000,15,4,45,0,2,12000,1,2013, Nissan , Leaf 
3308,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,75000,1,1,1,4,212,0,34,4,35,0,2,12000,1,2012, Toyota , RAV4 EV 
3316,4/29/2015,4/1/2015,4,2015,43,0,1,0,0,75000,1,0,1,3,104,0,20,7,45,0,3,12844,1,2013, Nissan , Leaf 
3320,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,4,249,0,38,4,45,1,2,34667,1,2013, Toyota , RAV4 EV 
3328,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,0,0,0,3,376,0,28,2,35,0,3,9063,1,2014, Fiat , 500e 
3330,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,50000,3,1,1,2,662,0,11,4,45,0,2,9000,1,2014, Fiat , 500e 
3337,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,3,187,0,19,1,45,1,3,12805,1,2013, Fiat , 500e 
3344,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,425000,3,1,1,4,38,2,14,1,35,0,1,11368,1,2013, Tesla , Model S 
3345,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,1,1,0,3,497,0,19,2,35,0,2,9000,1,2014, Chevrolet , Spark EV 
3350,4/30/2015,4/1/2015,4,2015,43,0,1,1,0,475000,3,1,1,4,406,0,33,5,55,0,3,12000,1,2013, Nissan , Leaf 
3351,4/29/2015,4/1/2015,4,2015,43,1,0,1,0,225000,1,1,1,3,291,10,1,4,65,0,3,12000,1,2013, Tesla , Model S 
3359,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,0,1,1,2,73,0,14,5,45,0,4,9333,1,2015, Nissan , Leaf 
3366,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,375000,3,1,1,4,190,1,67,2,55,0,3,10105,1,2013, Tesla , Model S 
3370,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,4,1681,0,4,3,55,1,3,10983,1,2014, Nissan , Leaf 
3377,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,0,1,1,3,370,0,28,2,35,0,3,18545,1,2013, Honda , Fit EV 
3381,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,2,0,1,3,490,0,16,2,45,1,2,9882,1,2013, Nissan , Leaf 
3384,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,1,0,1,3,75,0,2,2,55,0,3,7846,1,2014, Fiat , 500e 
3386,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,1,1,1,4,201,0,15,2,35,0,2,10286,1,2015, Nissan , Leaf 
3387,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,4,326,0,4,4,45,1,2,9267,1,2013, Nissan , Leaf 
3391,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,1,1,3,871,7,3,2,35,0,2,15429,1,2012, Tesla , Model S 
3392,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,0,1,0,4,130,3,17,1,65,0,3,5454,1,2014, Tesla , Model S 
3396,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,325000,3,1,1,4,203,0,16,4,45,0,2,12414,1,2012, Nissan , Leaf 
3402,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,175000,2,1,1,4,259,4,35,2,35,0,2,12000,1,2014, Tesla , Model S 
3404,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,1,1,4,70,0,31,3,45,1,2,18000,1,2015, Nissan , Leaf 
3410,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,500000,2,1,1,2,434,0,11,5,35,0,5,20500,1,2014, Tesla , Model S 
3412,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,1,1,4,189,0,1,5,55,0,3,8301,1,2013, Nissan , Leaf 
3418,5/2/2015,5/1/2015,5,2015,43,0,0,1,0,175000,3,1,1,4,197,0,7,2,65,1,3,5059,1,2013, Fiat , 500e 
3421,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,125000,3,1,1,4,335,0,12,2,65,0,2,3611,1,2013, Fiat , 500e 
3422,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,1,1,0,4,279,0,37,2,35,0,3,15273,1,2015, Fiat , 500e 
3423,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,3,1,1,3,180,0,17,2,55,1,2,7600,1,2012, Nissan , Leaf 
3425,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,2,1,0,3,117,2,27,1,25,0,1,6000,1,2014, Fiat , 500e 
3429,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,125000,2,1,1,4,369,0,10,4,55,1,2,9600,1,2014, Nissan , Leaf 
3430,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,500000,1,1,1,4,217,2,3,5,45,0,2,5538,1,2013, Tesla , Model S 
3431,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,225000,3,1,1,4,94,0,11,3,45,0,3,9500,1,2014, Nissan , Leaf 
3437,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,1,1,4,220,0,19,4,65,0,3,3720,1,2014, Honda , Fit EV 
3438,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,2,1,1,2,86,6,45,1,55,1,1,14769,1,2014, Tesla , Model S 
3440,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,1,1,3,274,1,27,2,35,0,5,16000,1,2013, Nissan , Leaf 
3444,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,1,1,4,899,0,1,2,65,1,2,10489,1,2014, Nissan , Leaf 
3448,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,3,528,0,13,6,45,0,5,12600,1,2014, Fiat , 500e 
3450,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,475000,0,1,1,4,413,2,6,2,75,0,2,10969,1,2013, Tesla , Model S 
3454,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,1,1,1,4,346,0,25,4,35,0,3,12900,1,2014, Chevrolet , Spark EV 
3455,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,1,1,3,2833,30,53,1,55,1,1,20109,1,2013, Tesla , Model S 
3463,4/29/2015,4/1/2015,4,2015,43,1,0,0,0,125000,3,0,0,3,234,0,21,2,35,1,2,7533,1,2013, Fiat , 500e 
3464,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,1,0,0,4,378,0,3,2,25,0,2,7400,1,2012, Nissan , Leaf 
3466,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,375000,3,1,1,4,336,0,35,4,45,0,2,13895,1,2013, Toyota , RAV4 EV 
3471,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,4,485,0,28,5,55,0,3,16957,1,2013, Nissan , Leaf 
3473,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,325000,3,1,1,4,458,0,39,4,55,0,3,20667,1,2013, Tesla , Model S 
3474,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,175000,0,1,1,3,428,1,24,4,45,0,2,14727,1,2013, Honda , Fit EV 
3475,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,225000,1,1,0,3,411,5,13,3,35,0,2,16615,1,2014, Tesla , Model S 
3483,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,500000,0,1,1,4,2071,1,21,2,55,0,3,15654,1,2013, Toyota , RAV4 EV 
3485,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,3,404,0,8,3,65,0,2,9273,1,2014, Fiat , 500e 
3486,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,500000,3,1,1,4,136,10,3,4,45,0,2,14400,1,2013, Tesla , Model S 
3489,4/29/2015,4/1/2015,4,2015,43,0,1,0,0,125000,2,1,1,2,86,2,2,3,65,0,1,9150,1,2013, Smart , fortwo 
3490,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,500000,3,1,1,4,366,10,13,4,45,0,2,18462,1,2013, Tesla , Model S 
3494,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,0,1,1,514,0,21,3,45,1,2,7641,1,2013, Fiat , 500e 
3500,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,275000,3,1,1,3,436,2,1,2,65,1,3,5186,1,2014, Fiat , 500e 
3501,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,0,1,1,2,912,0,31,3,45,0,5,19208,1,2014, Chevrolet , Spark EV 
3503,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,2,1,1,4,357,0,19,4,45,0,2,16000,1,2013, Nissan , Leaf 
3506,4/29/2015,4/1/2015,4,2015,43,1,0,1,0,275000,3,1,1,3,479,0,16,2,35,0,2,15000,1,2014, Toyota , RAV4 EV 
3511,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,3,0,0,3,129,0,21,4,45,0,2,9130,1,2014, Nissan , Leaf 
3515,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,3,1,1,3,539,0,51,4,35,0,2,67200,1,2013, Nissan , Leaf 
3517,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,0,1,4,239,0,9,3,55,0,2,7500,1,2014, Fiat , 500e 
3518,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,3,166,0,34,4,35,1,3,20070,1,2013, Nissan , Leaf 
3520,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,175000,3,1,1,3,240,0,8,2,65,1,3,4909,1,2014, Chevrolet , Spark EV 
3534,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,1,1,3,398,0,4,3,35,1,2,6840,1,2014, Nissan , Leaf 
3539,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,50000,2,1,1,3,166,0,29,3,55,0,3,8000,1,2013, Nissan , Leaf 
3543,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,75000,2,0,0,3,459,0,28,3,45,0,2,11500,1,2014, Nissan , Leaf 
3545,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,1,1,1,4,356,0,23,5,55,0,3,12000,1,2013, Nissan , Leaf 
3547,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,425000,1,1,1,4,244,0,15,5,45,0,2,13905,1,2015, Nissan , Leaf 
3552,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,2,1,1,3,14,0,2,2,45,1,3,9882,1,2013, Nissan , Leaf 
3556,4/29/2015,4/1/2015,4,2015,43,0,1,0,0,425000,3,1,1,4,0,0,17,2,45,0,3,14182,1,2014, Nissan , Leaf 
3558,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,2,1,1,3,145,0,14,2,35,1,2,10875,1,2013, Nissan , Leaf 
3562,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,125000,3,1,1,3,571,24,23,2,65,0,2,10380,1,2013, Tesla , Model S 
3573,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,3,1,1,3,573,6,7,2,35,0,2,8400,1,2014, Tesla , Model S 
3576,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,1,0,4,259,0,14,4,45,0,2,12600,1,2014, Nissan , Leaf 
3577,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,0,1,1,3,101,3,20,2,45,0,2,15789,1,2013, Nissan , Leaf 
3582,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,0,4,334,0,6,5,45,1,2,8000,1,2013, Nissan , Leaf 
3592,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,2,133,0,9,2,35,0,2,8824,1,2013, Toyota , RAV4 EV 
3597,4/29/2015,4/1/2015,4,2015,43,0,1,0,0,75000,1,1,1,2,312,0,3,2,65,1,3,9000,1,2013, Nissan , Leaf 
3598,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,425000,3,1,1,4,370,0,20,4,45,0,4,11538,1,2012, Toyota , RAV4 EV 
3599,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,1,1,3,91,0,21,3,45,0,2,12055,1,2011, Nissan , Leaf 
3600,4/29/2015,4/1/2015,4,2015,43,0,1,1,0,125000,3,1,1,3,171,6,63,2,55,0,4,31385,1,2012, Toyota , RAV4 EV 
3601,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,2,1,1,4,394,0,9,4,45,0,3,11000,1,2014, Ford , Focus Electric 
3612,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,175000,3,1,1,4,234,0,5,2,75,0,3,4235,1,2014, Fiat , 500e 
3613,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,275000,3,1,1,4,247,0,26,3,45,0,2,14219,1,2013, Nissan , Leaf 
3617,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,1,1,1,2,247,0,10,1,65,1,2,7738,1,2014, Smart , fortwo 
3618,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,1,1,4,316,0,2,4,35,0,3,5400,1,2014, Fiat , 500e 
3619,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,4,465,30,17,1,35,0,1,35250,1,2013, Tesla , Model S 
3621,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,425000,3,1,1,3,377,0,21,4,45,0,2,10588,1,2013, Nissan , Leaf 
3623,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,1,1,3,215,0,33,4,35,0,2,10200,1,2014, Toyota , RAV4 EV 
3635,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,2,1,1,2,861,0,16,2,45,0,2,13470,1,2014, Chevrolet , Spark EV 
3636,4/29/2015,4/1/2015,4,2015,43,0,1,0,0,225000,3,1,1,4,465,21,19,3,55,0,2,22525,1,2013, Tesla , Model S 
3638,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,4,104,0,6,3,55,1,3,7096,1,2012, Nissan , Leaf 
3641,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,2,1,0,4,118,0,29,2,35,0,2,23275,1,2014, Fiat , 500e 
3645,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,2,0,1,2,390,0,3,2,45,0,3,7500,1,2013, Fiat , 500e 
3652,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,475000,3,1,1,4,553,0,17,3,45,1,2,15000,1,2015, Nissan , Leaf 
3667,4/29/2015,4/1/2015,4,2015,43,1,0,0,0,175000,0,1,1,4,235,0,21,5,35,0,2,10116,1,2014, Ford , Focus Electric 
3670,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,125000,3,1,1,4,40,0,5,2,55,0,2,5455,1,2013, Nissan , Leaf 
3676,4/29/2015,4/1/2015,4,2015,43,0,0,1,0,500000,3,1,1,4,185,0,14,4,35,0,2,9120,1,2013, Tesla , Model S 
3690,4/29/2015,4/1/2015,4,2015,43,1,0,0,0,175000,3,1,1,4,267,3,5,4,45,0,2,17053,1,2013, Tesla , Model S 
3695,4/30/2015,4/1/2015,4,2015,43,0,1,0,0,325000,1,1,1,4,430,1,29,1,55,0,2,21851,1,2012, Toyota , RAV4 EV 
3699,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,125000,1,0,0,4,194,0,12,2,35,0,2,5333,1,2013, Fiat , 500e 
3704,4/29/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,0,0,4,617,0,3,2,25,0,2,4364,1,2014, Fiat , 500e 
3709,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,0,4,471,0,17,3,35,0,2,11250,1,2014, Ford , Focus Electric 
3715,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,2,339,0,11,2,55,0,3,16500,1,2015, Nissan , Leaf 
3716,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,175000,1,1,1,3,134,0,14,3,45,0,2,12500,1,2013, Nissan , Leaf 
3721,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,225000,2,1,1,3,216,0,23,4,45,0,2,15769,1,2014, Ford , Focus Electric 
3722,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,325000,3,1,1,4,128,0,17,3,45,0,4,18000,1,2015, Nissan , Leaf 
3723,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,0,1,2,290,0,71,2,45,0,2,32667,1,2013, Toyota , RAV4 EV 
3734,4/30/2015,4/1/2015,4,2015,43,0,0,1,0,275000,3,1,1,4,627,0,17,4,45,0,2,9900,1,2013, Fiat , 500e 
3767,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,4,403,0,16,5,45,0,3,7554,1,2014, Nissan , Leaf 
3775,4/30/2015,4/1/2015,4,2015,43,0,1,1,0,325000,3,1,1,4,241,0,7,2,65,1,5,7660,1,2011, Nissan , Leaf 
3780,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,225000,2,1,1,3,108,0,23,2,55,0,3,10968,1,2014, Fiat , 500e 
3782,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,1,1,4,167,0,23,2,35,1,2,14408,1,2013, Nissan , Leaf 
3783,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,0,1,3,366,0,19,5,35,0,2,9425,1,2014, Fiat , 500e 
3788,4/30/2015,4/1/2015,4,2015,43,0,1,0,0,125000,1,1,1,3,442,0,1,4,35,0,2,2250,1,2014, Toyota , RAV4 EV 
3790,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,225000,0,1,1,4,185,0,3,2,65,0,3,3157,1,2013, Nissan , Leaf 
3799,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,225000,3,1,1,3,359,0,20,4,55,1,4,10400,1,2014, Nissan , Leaf 
3802,4/30/2015,4/1/2015,4,2015,43,0,1,0,0,275000,2,1,1,4,371,0,8,4,35,0,3,6000,1,2014, Nissan , Leaf 
3806,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,1,1,3,642,0,39,2,75,0,2,10529,1,2014, BMW , i3 
3808,4/30/2015,4/1/2015,4,2015,43,1,0,0,0,275000,3,1,1,2,257,0,26,2,55,0,5,13500,1,2014, Chevrolet , Spark EV 
3809,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,3,58,0,27,3,45,0,3,14667,1,2014, Honda , Fit EV 
3816,4/30/2015,4/1/2015,4,2015,43,0,0,1,0,125000,3,1,1,4,135,1,17,4,55,0,2,14081,1,2012, Toyota , RAV4 EV 
3818,4/30/2015,4/1/2015,4,2015,43,0,0,1,0,175000,2,1,1,4,466,65,14,4,55,0,3,10246,1,2013, Ford , Focus Electric 
3827,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,175000,3,1,1,3,210,0,26,2,55,0,3,9600,1,2012, Nissan , Leaf 
3830,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,75000,3,1,1,4,501,0,4,4,55,1,2,5869,1,2013, Nissan , Leaf 
3832,4/30/2015,4/1/2015,4,2015,43,0,0,1,0,125000,3,1,1,4,438,0,12,4,35,1,3,10154,1,2013, Nissan , Leaf 
3838,4/30/2015,4/1/2015,4,2015,43,0,1,0,0,275000,3,1,1,4,129,0,12,2,45,1,2,11023,1,2015, BMW , i3 
3840,4/30/2015,4/1/2015,4,2015,43,0,1,0,0,50000,3,1,1,2,278,0,4,2,65,0,2,3526,1,2012, Mitsubishi , i0MiEV 
3841,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,475000,0,1,1,4,137,0,5,2,65,0,2,2842,1,2013, Fiat , 500e 
3842,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,0,1,3,721,0,3,3,45,0,3,8348,1,2013, Nissan , Leaf 
3857,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,125000,3,1,1,2,137,0,5,2,35,1,2,5018,1,2014, Fiat , 500e 
3858,4/30/2015,4/1/2015,4,2015,43,0,0,0,0,125000,2,1,1,2,259,0,3,5,45,0,3,13333,1,2014, Nissan , Leaf 
3867,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,175000,1,1,1,4,412,0,25,3,65,0,4,13683,1,2012, Nissan , Leaf 
3879,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,75000,3,1,1,2,431,0,5,2,65,0,2,6208,1,2015, Nissan , Leaf 
3885,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,175000,3,1,1,4,210,0,3,4,55,1,3,13277,1,2013, Nissan , Leaf 
3887,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,125000,2,1,1,4,3029,0,19,3,65,0,2,11000,1,2013, Nissan , Leaf 
3890,5/1/2015,5/1/2015,5,2015,43,0,0,1,0,275000,3,1,1,4,339,12,8,2,65,0,2,12600,1,2013, Tesla , Model S 
3896,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,225000,3,1,1,3,228,0,3,3,45,0,2,4000,1,2013, Nissan , Leaf 
3897,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,75000,2,1,1,2,137,0,5,2,55,0,3,6455,1,2012, Nissan , Leaf 
3901,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,125000,3,1,1,2,537,0,5,4,45,0,5,9488,1,2012, Nissan , Leaf 
3905,5/1/2015,5/1/2015,5,2015,43,0,0,0,0,175000,3,1,1,3,111,50,6,1,45,0,3,9791,1,2013, Fiat , 500e 
