Station Name,City,State,ZIP,Latitude,Longitude,year
Hampton Inn Houston/Humble-Airport Area - Tesla Destination,Humble,TX,77346,29.999578,-95.196049,2016
Best Western Atascocita - Tesla Destination,Humble,TX,77346,29.999483,-95.158057,2017
The Market @ Bridget's Basket - Tesla Destination,Ingram,TX,78024,30.067054,-99.330143,2017
NYLO Irving / Las Colinas - Tesla Destination,Irving,TX,75039,32.896347,-96.962838,2014
Staybridge Suites DFW Airport - Tesla Destination,Irving,TX,75063,32.922242,-96.9759,2016
FreedomPark DFW - Tesla Destination,Irving,TX,75063,32.913497,-97.009805,2016
La Paz Bed and Breakfast - Tesla Destination,Jasper,TX,75951,31.048649,-94.124886,2016
Best Western Johnson City Inn - Tesla Destination,Johnson City,TX,78636,30.27634,-98.402635,2015
Best Western Premier Energy Corridor - Tesla Destination,Katy,TX,77449,29.793368,-95.729374,2016
La Quinta Inn & Suites Houston Katy East - Tesla Destination,Katy,TX,77450,29.784211,-95.761397,2017
Holiday Inn & Suites Houston West - Katy Mills - Tesla Destination,Katy,TX,77077,29.776238,-95.814941,2018
Hampton Inn Killeen - Tesla Destination,Killeen,TX,76542,31.087196,-97.7161209,2015
Hilton Garden Inn Killeen - Tesla Destination,Killeen,TX,76542,31.0863846,-97.7145113,2015
La Quinta Kingwood - Tesla Destination,Kingwood,TX,77339,30.047291,-95.252183,2017
Holiday Inn Express & Suites La Porte - Tesla Destination,La Porte,TX,77571,29.656804,-95.027872,2017
Courtyard Marriott Lake Jackson - Tesla Destination,Lake Jackson,TX,77566,29.052594,-95.457053,2021
Best Western Plus Lampasas - Tesla Destination,Lampasas,TX,76550,31.055349,-98.178623,2017
Pier 121 Marina - Tesla Destination,Lewisville,TX,75056,33.076054,-96.919099,2017
Comfort Inn & Suites Longview South - I-20 - Tesla Destination,Longview,TX,75602,32.449423,-94.714456,2018
El Cosmico - Tesla Destination,Marfa,TX,79843,30.302371,-104.020604,2017
San Antonio Raceway - Tesla Destination,Marion,TX,78124,29.522309,-98.137507,2016
"Comfort Suites - Marshall, TX - Tesla Destination",Marshall,TX,75672,32.495518,-94.357031,2017
Rubiano Real Estate Office - Tesla Destination,McAllen,TX,78504,26.247609,-98.205917,2014
Home2 Suites by Hilton McAllen - Tesla Destination,McAllen,TX,78501,26.201662,-98.261791,2018
Embassy Suites by Hilton McAllen Convention Center - Tesla Destination,McAllen,TX,78501,26.198734,-98.260723,2016
Dunkin Donuts - Tesla Destination,McAllen,TX,78503,26.189078,-98.205367,2015
Microtel Inn and Suites Monahans - Tesla Destination,Monahans,TX,79756,31.575288,-102.894648,2016
La Torretta Lake Resort & Spa - Tesla Destination,Montgomery,TX,77356,30.395505,-95.637548,2015
Courtyard Marriott New Braunfels River Village - Tesla Destination,New Braunfels,TX,78130,29.695115,-98.099054,2017
The Vine - Tesla Destination,New Ulm,TX,78950,29.8708932,-96.4644899,2016
La Quinta Inn & Suites Palestine - Tesla Destination,Palestine,TX,75801,31.734028,-95.6294049,2014
Best Western Plus Pasadena Inn & Suites - Tesla Destination,Pasadena,TX,77506,29.71204,-95.220038,2018
Holiday Inn Express & Suites Pasadena - Tesla Destination,Pasadena,TX,77505,29.657367,-95.157818,2016
SpringHill Suites by Marriott Pearland - Tesla Destination,Pearland,TX,77584,29.579073,-95.383683,2016
Best Western Plus Swiss Chalet Hotel & Suites - Tesla Destination,Pecos,TX,79772,31.3959245,-103.5053541,2015
Holiday Inn Express and Suites Plano - Tesla Destination,Plano,TX,75093,33.042137,-96.830928,2016
Fairfield Inn & Suites Dallas Plano North - Tesla Destination,Plano,TX,75023,33.045043,-96.702983,2016
La Quinta Inn & Suites Plano - Legacy - Tesla Destination,Plano,TX,75093,33.062756,-96.831498,2017
Cambria Hotel & Suites Plano - Legacy - Tesla Destination,Plano,TX,75024,33.081451,-96.81778,2016
NYLO Plano - Tesla Destination,Plano,TX,75024,33.0889411,-96.8062995,2014
Cinnamon Shore - Tesla Destination,Port Aransas,TX,78373,27.773875,-97.106341,2017
New Era Automotive - Tesla Destination,Richwood,TX,77531,29.042152,-95.401348,2015
La Quinta Inn & Suites Rockport - Tesla Destination,Rockport,TX,78382,28.057918,-97.041743,2017
Fairfield Inn & Suites Rockport - Tesla Destination,Rockport,TX,78382,28.056981,-97.041521,2016
Shenaniganz - Tesla Destination,Rockwall,TX,75087,32.911856,-96.445093,2016
Hilton Dallas / Rockwall Lakefront - Tesla Destination,Rockwall,TX,75032,32.888356,-96.48067,2015
SpringHill Suites by Marriott Rockwall - Tesla Destination,Rockwall,TX,75032,32.893227,-96.479773,2017
Home2 Suites by Hilton Round Rock - Tesla Destination,Round Rock,TX,78681,30.479799,-97.686671,2016
Village of Rowlett - Downtown - Tesla Destination,Rowlett,TX,75088,32.903624,-96.563925,2018
Riverwalk Plaza Hotel - Tesla Destination,San Antonio,TX,78205,29.422799,-98.493049,2017
Hotel Havana - Tesla Destination,San Antonio,TX,78228,29.430796,-98.489854,2017
Hyatt Regency San Antonio Riverwalk - Tesla Destination,San Antonio,TX,78205,29.425396,-98.488039,2015
Hotel Emma - Tesla Destination,San Antonio,TX,78215,29.442684,-98.48113,2018
"La Cantera Resort & Spa, a Destination Hotel - Tesla Destination",San Antonio,TX,78256,29.602679,-98.62229,2016
Noble Inns - Oge Inn Riverwalk - Tesla Destination,San Antonio,TX,78204,29.4172627,-98.4926587,2015
Comfort Suites Alamo/Riverwalk - Tesla Destination,San Antonio,TX,78202,29.426547,-98.481086,2015
Stewart Shopping Center - Tesla Destination,San Antonio,TX,78209,29.473895,-98.462295,2018
Grand Hyatt San Antonio - Tesla Destination,San Antonio,TX,78205,29.422161,-98.484552,2014
Candlewood Suites San Antonio Lackland AFB Area - Tesla Destination,San Antonio,TX,78227,29.406307,-98.618718,2018
El Mirador Restaurant - Tesla Destination,San Antonio,TX,78205,29.417235,-98.489771,2017
Hyatt Regency Hill Country Resort and Spa - Tesla Destination,San Antonio,TX,78251,29.4606418,-98.6809713,2017
The St Anthony Hotel - Tesla Destination,San Antonio,TX,78205,29.427283,-98.489125,2017
Holiday Inn San Marcos Texas - Tesla Destination,San Marcos,TX,78666,29.859895,-97.951442,2017
Splash Coworking - Tesla Destination,San Marcos,TX,78666,29.885038,-97.940158,2018
Holiday inn Express and Suites Seguin - Tesla Destination,Seguin,TX,78155,29.60206,-97.950029,2017
Cedar Creek Brewery - Tesla Destination,Seven Points,TX,75143,32.322979,-96.206841,2018
Holiday Inn Shenandoah-The Woodlands - Tesla Destination,Shenandoah,TX,77385,30.177951,-95.452684,2016
La Copa Inn South Padre Island - Tesla Destination,South Padre Island,TX,78597,26.086101,-97.161711,2017
La Quinta Inn & Suites South Padre Island - Tesla Destination,South Padre Island,TX,78597,26.137876,-97.169587,2017
Hilton Garden Inn South Padre Island - Tesla Destination,South Padre Island,TX,78597,26.138358,-97.170299,2016
Paragon Design Center - Tesla Destination,Spring,TX,77388,30.04398,-95.431836,2015
Hampton Inn & Suites- North Houston Spring - Tesla Destination,Spring,TX,77373,30.104326,-95.429301,2016
Hilton Garden Inn Northgate - Tesla Destination,Spring,TX,77373,30.105139,-95.429779,2016
Hampton Inn & Suites Dallas / The Colony - Tesla Destination,The Colony,TX,75056,33.070665,-96.865057,2017
The Colony ER Hospital - Tesla Destination,The Colony,TX,75056,33.066176,-96.885284,2018
Holiday Inn Express-Tomball - Tesla Destination,Tomball,TX,77377,30.086525,-95.63449,2018
Hospitality Health ER - Tesla Destination,Tyler,TX,75701,32.303684,-95.322739,2016
Fresh By Brookshires - Tesla Destination,Tyler,TX,75703,32.272053,-95.340377,2018
The Local Fix - Tesla Destination,Uvalde,TX,78801,29.215482,-99.76972,2018
Hampton Inn Vernon - Tesla Destination,Vernon,TX,76384,34.160417,-99.311336,2015
Comfort Inn & Suites Victoria -Lents Parkway - Tesla Destination,Victoria,TX,77904,28.86301,-96.988828,2016
Holiday inn Express & Suites Waco South - Tesla Destination,Waco,TX,76712,31.49365,-97.160484,2015
The Inn at Dos Brisas - Tesla Destination,Washington,TX,77880,30.220619,-96.25977,2017
White Rhino Coffee - Tesla Destination,Waxahachie,TX,75165,32.387396,-96.850721,2018
Holiday Inn Express Hotel & Suites Wharton - Tesla Destination,Wharton,TX,77488,29.327509,-96.119565,2016
Whisper Valley Amenity and Discovery Center - Tesla Destination,Whisper Valley,TX,78653,30.293072,-97.555372,2017
Blair House Inn - Tesla Destination,Wimberley,TX,78676,29.9758381,-98.0922896,2016
Hotel Flora & Fauna - Tesla Destination,Wimberley,TX,78676,29.9951,-98.100622,2015
The Grand Lodge at Brian Head - Tesla Destination,Brian Head,UT,84719,37.705601,-112.852421,2015
Amangiri - Tesla Destination,Canyon Point,UT,84741,37.0144,-111.6120004,2014
Comfort Inn & Suites - Cedar City - Tesla Destination,Cedar City,UT,84720,37.656278,-113.078107,2018
Motel 6 Cedar City - Tesla Destination,Cedar City,UT,84720,37.656278,-113.078107,2018
Best Western Plus Cedar City - Tesla Destination,Cedar City,UT,84720,37.68128,-113.062703,2015
Abbey Inn Cedar City - Tesla Destination,Cedar City,UT,84721,37.6817053,-113.0755125,2015
Entrada Escalante Lodge - Tesla Destination,Escalante,UT,84726,37.770342,-111.602511,2017
Canyon Country Lodge - Tesla Destination,Escalante,UT,84726,37.765017,-111.589019,2018
Hampton Inn and Suites Salt Lake City/Farmington - Tesla Destination,Farmington,UT,84025,40.991943,-111.89546,2017
Kayenta Coyote Gulch Art Village - Tesla Destination,Ivins,UT,84738,37.185035,-113.706455,2017
"Days Inn & Suites - Kanab, UT - Tesla Destination",Kanab,UT,84741,37.050248,-112.534751,2017
La Quinta Inn & Suites La Verkin - Tesla Destination,La Verkin,UT,84745,37.210889,-113.268761,2017
Best Western Plus Zion West Hotel - Tesla Destination,La Verkin,UT,84745,37.211826,-113.2703,2018
Homewood Suites by Hilton Moab - Tesla Destination,Moab,UT,84532,38.575547,-109.550033,2018
North Ogden Branch - Weber County Library - Tesla Destination,Ogden,UT,84414,41.305194,-111.965529,2018
University Mall Shopping Center/University Place - Tesla Destination,Orem,UT,84097,40.275977,-111.682038,2018
Hotel Park City - Tesla Destination,Park City,UT,84060,40.6621927,-111.5133249,2015
Waldorf Astoria Park City - Tesla Destination,Park City,UT,84098,40.690435,-111.550533,2018
The St. Regis Deer Valley - Tesla Destination,Park City,UT,84060,40.638098,-111.47706,2018
Hyatt Centric Park City - Tesla Destination,Park City,UT,84098,40.68256,-111.556754,2017
Stein Eriksen Lodge - Tesla Destination,Park City,UT,84060,40.6221159,-111.4909371,2014
Promontory Club - Tesla Destination,Park City,UT,84098,40.74606,-111.450343,2017
Montage Deer Valley - Tesla Destination,Park City,UT,84060,40.61588,-111.509028,2014
Provo Marriott Hotel - Tesla Destination,Provo,UT,84601,40.234985,-111.6607,2015
Comfort Inn-Richfield - Tesla Destination,Richfield,UT,84701,38.750689,-112.103946,2018
Home2 Suites Salt Lake City-East - Tesla Destination,Salt Lake City,UT,84109,40.72019,-111.811651,2016
Atlantic Aviation - Salt Lake City - Tesla Destination,Salt Lake City,UT,84116,40.779503,-111.957862,2018
Hyatt Place Salt Lake City Airport - Tesla Destination,Salt Lake City,UT,84116,40.770949,-112.001782,2018
Grand America Hotel - Tesla Destination,Salt Lake City,UT,84111,40.75744,-111.890545,2015
"Snowbird Parking Structure, Level 2 - Tesla Destination",Snowbird,UT,84092,40.582857,-111.651537,2018
Holiday Inn South Jordan - SLC South - Tesla Destination,South Jordan,UT,84095,40.561312,-111.901938,2017
Cable Mountain Lodge - Tesla Destination,Springdale,UT,84767,37.198939,-112.989039,2016
Cliffrose Lodge & Gardens - Tesla Destination,Springdale,UT,84767,37.198988,-112.989664,2015
Flanigan's Inn & Hotel Zion National Park - Tesla Destination,Springdale,UT,84767,37.194414,-112.99341,2015
Best Western Plus Abbey Inn & Suites - Tesla Destination,St George,UT,84770,37.088866,-113.584524,2015
Best Western Coral Hills - Tesla Destination,St George,UT,84770,37.1100279,-113.5799972,2014
Best Western Travel Inn - Tesla Destination,St George,UT,84770,37.1095483,-113.5765225,2015
My Place Hotel St. George - Tesla Destination,St. George,UT,84010,37.0805,-113.578356,2018
Inn at Entrada - Tesla Destination,Saint George,UT,84770,37.156578,-113.637132,2016
Broken Spur Inn & Steakhouse - Tesla Destination,Torrey,UT,84775,38.299236,-111.400314,2017
Bryce Canyon Inn & Bryce Canyon Coffee Company - Tesla Destination,Tropic,UT,84776,37.624765,-112.082058,2018
The Martha Washington Inn & Spa - Tesla Destination,Abingdon,VA,24210,36.709813,-81.974954,2016
Afton Mountain Bed & Breakfast - Tesla Destination,Afton,VA,22920,37.9827904,-78.8400318,2017
Kimpton Morrison House - Tesla Destination,Alexandria,VA,22314,38.804636,-77.049262,2015
Kimpton Lorien Hotel & Spa - Tesla Destination,Alexandria,VA,22314,38.806049,-77.056808,2015
Hilton Alexandria Old Town - Tesla Destination,Alexandria,VA,22314,38.807129,-77.059363,2016
"The Alexandrian, Autograph Collection - Tesla Destination",Alexandria,VA,22314,38.804411,-77.044697,2015
Sheraton Suites Old Town Alexandria - Tesla Destination,Alexandria,VA,22314,38.813023,-77.043613,2015
E&S Mart's Two Sisters Tap Room and Deli - Tesla Destination,Altavista,VA,24517,37.131313,-79.283927,2017
The Ritz-Carlton Pentagon City - Tesla Destination,Arlington,VA,22202,38.862637,-77.060346,2015
2311 Wilson Blvd - Tesla Destination,Arlington,VA,22201,38.8911312,-77.0868397,2018
Renaissance Arlington Capital View Hotel - Tesla Destination,Arlington,VA,22202,38.8474025,-77.0513855,2015
Bedford Welcome Center - Tesla Destination,Bedford,VA,24523,37.324894,-79.531374,2018
Peaks of Otter Lodge - Tesla Destination,Bedford,VA,24523,37.448296,-79.604445,2017
Courtyard Blacksburg - Tesla Destination,Blacksburg,VA,24060,37.199367,-80.401037,2016
The Grey Swan Inn Bed and Breakfast - Tesla Destination,Blackstone,VA,23824,37.0739031,-78.000788,2017
"L'Auberge Provencale, a Select Registry Property - Tesla Destination",Boyce,VA,22620,39.0708248,-78.0936848,2015
Pearmund Cellars - Tesla Destination,Broad Run,VA,20137,38.783407,-77.739663,2015
Graduate Charlottesville - Tesla Destination,Charlottesville,VA,22903,38.033823,-78.498478,2018
Boar's Head Inn - Tesla Destination,Charlottesville,VA,22903,38.04846,-78.542075,2017
Hyatt Place Charlottesville - Tesla Destination,Charlottesville,VA,22901,38.06574,-78.492423,2015
"Foxfield Inn, a Select Registry Property - Tesla Destination",Charlottesville,VA,22901,38.1035619,-78.56579,2015
The Flats at West Village - Tesla Destination,Charlottesville,VA,22903,38.031934,-78.493365,2015
Hyatt Place Richmond / Chester - Tesla Destination,Chester,VA,23836,37.347818,-77.34417,2016
Refuge Inn - Tesla Destination,Chincoteague Island,VA,23336,37.924371,-75.354259,2016
Holiday Inn Christiansburg - Tesla Destination,Christiansburg,VA,24073,37.162493,-80.427376,2015
Hill Crest Mansion Inn - Tesla Destination,Clifton Forge,VA,24422,37.8261389,-79.8297699,2018
The Boathouse Marina - Tesla Destination,Colonial Beach,VA,22443,38.2406282,-76.9624136,2018
Pro Re Nata Brewery - Tesla Destination,Crozet,VA,22932,38.048816,-78.714226,2017
DuCard Vineyards - Tesla Destination,Etlan,VA,22719,38.51513,-78.303035,2016
SpringHill Suites Fairfax Fair Oaks - Tesla Destination,Fairfax,VA,22030,38.85364,-77.338581,2017
Hotel Floyd - Tesla Destination,Floyd,VA,24091,36.910456,-80.31744,2015
Riverton Commons Shopping Center - Tesla Destination,Front Royal,VA,22630,38.962438,-78.189273,2018
Comfort Suites At Virginia Center Commons - Tesla Destination,Glen Allen,VA,23059,37.674415,-77.450155,2017
Candlewood Suites Richmond North-Glen Allen - Tesla Destination,Glen Allen,VA,23059,37.674316,-77.449464,2017
By the Side of the Road Inn & Cottages - Tesla Destination,Harrisonburg,VA,22801,38.4515068,-78.9041562,2015
Microtel Inn & Suites by Wyndham Harrisonburg - Tesla Destination,Harrisonburg,VA,22801,38.405608,-78.907199,2018
Downtown Hopewell Virginia - Tesla Destination,Hopewell,VA,23860,37.305911,-77.28646,2017
The Boathouse at City Point - Tesla Destination,Hopewell,VA,23860,37.308732,-77.294043,2017
The Tides Inn - Tesla Destination,Irvington,VA,22480,37.664451,-76.432381,2015
Keswick Hall & Golf Club - Tesla Destination,Keswick,VA,22947,38.016727,-78.367276,2015
Lansdowne Resort - Tesla Destination,Leesburg,VA,20176,39.0834,-77.475975,2016
Best Western Leesburg Hotel & Conference Center - Tesla Destination,Leesburg,VA,20176,39.106499,-77.5459562,2017
Best Western Plus Inn at Hunt Ridge - Tesla Destination,Lexington,VA,24450,37.804211,-79.415913,2017
Comfort Inn Virginia Horse Center - Tesla Destination,Lexington,VA,24450,37.801513,-79.417941,2017
Brierley Hill Bed and Breakfast - Tesla Destination,Lexington,VA,24450,37.7947045,-79.4699173,2015
Prospect Hill Plantation Inn - Tesla Destination,Louisa County,VA,23093,37.99188,-78.165277,2016
The Mimslyn Inn - Tesla Destination,Luray,VA,22835,38.664182,-78.46637,2015
Shenandoah National Park - Skyland Resort - Tesla Destination,Luray,VA,22835,38.592057,-78.38108,2017
Craddock Terry Hotel - Tesla Destination,Lynchburg,VA,24504,37.411599,-79.138201,2018
Courtyard by Marriott Liberty University/Lynchburg - Tesla Destination,Lynchburg,VA,24502,37.368797,-79.173357,2017
Kinloch Golf Club - Tesla Destination,Manakin Sabot,VA,23103,37.6359894,-77.6872898,2018
Field & Main Restaurant - Tesla Destination,Marshall,VA,20115,38.864719,-77.857351,2016
"The Ritz-Carlton, Tysons Corner - Tesla Destination",Mclean,VA,22012,38.924225,-77.2235,2016
Hilton McLean Tysons Corner - Tesla Destination,McLean,VA,22102,38.925974,-77.216181,2015
Primland - Tesla Destination,Meadows of Dan,VA,24120,36.661544,-80.43188,2016
50 West Vineyards - Tesla Destination,Middleburg,VA,20117,38.9812175,-77.6582443,2018
Salamander Resort & Spa - Tesla Destination,Middleburg,VA,20137,38.974469,-77.7433777,2017
Independence Golf Club - Tesla Destination,Midlothian,VA,23113,37.543733,-77.684625,2017
James Madison's Montpelier - Tesla Destination,Montpelier Station,VA,22957,38.217746,-78.171122,2017
Shenvalee Golf Resort - Tesla Destination,New Market,VA,22844,38.640043,-78.673807,2017
"Holiday Inn Express & Suites, Newport News - Tesla Destination",Newport News,VA,23601,37.0928622,-76.4606547,2018
Press 626 - Tesla Destination,Norfolk,VA,23507,36.860532,-76.299693,2016
